template_path,template_x,template_y,template_w,template_h,query_path,query_x,query_y,query_w,query_h,occlusions
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Jet1_2800/img/00011.jpg,592,244,71,59,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Jet1_2800/img/00111.jpg,689,290,63,59,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Jet1_2800/img/00821.jpg,354,289,83,59,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Jet1_2800/img/00921.jpg,607,312,66,51,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Alladin_300/img/00301.jpg,627,418,87,247,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Alladin_300/img/00401.jpg,650,410,79,237,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Parakeet_7000/img/00251.jpg,482,198,107,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Parakeet_7000/img/00351.jpg,460,198,107,75,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Jet1_1600/img/00221.jpg,401,347,71,42,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Jet1_1600/img/00321.jpg,572,393,55,35,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00201.jpg,208,288,75,158,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00301.jpg,382,215,99,222,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Alladin_300/img/00341.jpg,716,416,84,242,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Alladin_300/img/00441.jpg,583,423,83,218,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Basketball_1/img/00241.jpg,500,346,27,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Basketball_1/img/00341.jpg,523,356,26,79,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_IceSkating_314/img/00171.jpg,296,146,58,114,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_IceSkating_314/img/00271.jpg,416,206,72,116,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Drone3_3230/img/00421.jpg,604,303,63,80,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Drone3_3230/img/00521.jpg,700,339,77,77,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_2200/img/00041.jpg,685,455,119,79,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_2200/img/00141.jpg,523,305,119,79,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Jet1_1600/img/00321.jpg,572,393,55,35,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Jet1_1600/img/00421.jpg,471,230,43,31,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Rope_12524/img/00151.jpg,481,143,551,179,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Rope_12524/img/00251.jpg,602,0,424,581,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Basketball_1/img/00591.jpg,499,359,27,79,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Basketball_1/img/00691.jpg,502,360,27,79,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Jet1_2800/img/00531.jpg,658,289,71,63,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Jet1_2800/img/00631.jpg,490,227,95,54,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6326/img/00201.jpg,752,294,151,143,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6326/img/00301.jpg,396,404,139,132,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_ISS_22400/img/00551.jpg,644,0,223,205,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_ISS_22400/img/00651.jpg,417,45,194,228,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet2_17940/img/00081.jpg,391,289,380,152,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet2_17940/img/00181.jpg,667,476,273,117,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Dashcam_5200/img/00191.jpg,631,352,71,63,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Dashcam_5200/img/00291.jpg,639,351,72,63,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Jet2_5400/img/00151.jpg,547,264,112,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Jet2_5400/img/00251.jpg,633,295,107,69,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Basketball_1/img/00311.jpg,518,354,26,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Basketball_1/img/00411.jpg,522,356,26,79,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00131.jpg,311,345,432,308,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00231.jpg,343,293,356,236,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet4_1939/img/00361.jpg,406,282,111,131,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet4_1939/img/00461.jpg,457,300,135,210,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Bike_3081/img/00151.jpg,292,256,87,171,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Bike_3081/img/00251.jpg,162,75,166,158,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Puppies2_1/img/00221.jpg,508,155,164,235,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Puppies2_1/img/00321.jpg,490,181,211,290,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Aquarium1_300/img/00051.jpg,2,379,83,59,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Aquarium1_300/img/00151.jpg,180,347,83,58,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Drone2_7896/img/00021.jpg,615,229,37,88,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Drone2_7896/img/00121.jpg,564,304,55,86,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_DriftCar1_4500/img/00031.jpg,819,249,82,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_DriftCar1_4500/img/00131.jpg,748,253,74,53,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Bike_1790/img/00321.jpg,738,355,136,178,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Bike_1790/img/00421.jpg,559,111,111,209,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet4_1939/img/00331.jpg,437,273,119,120,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet4_1939/img/00431.jpg,430,312,116,171,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_PolarBear3_1/img/00291.jpg,598,209,202,168,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_PolarBear3_1/img/00391.jpg,679,256,105,183,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6326/img/00181.jpg,624,148,142,140,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6326/img/00281.jpg,478,429,138,132,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Violinist_1750/img/00211.jpg,205,264,106,169,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Violinist_1750/img/00311.jpg,221,262,87,187,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00061.jpg,313,265,240,183,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00161.jpg,381,404,620,314,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_ZebraFish_6650/img/00381.jpg,994,192,81,68,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_ZebraFish_6650/img/00481.jpg,935,297,70,68,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00031.jpg,275,257,231,183,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00131.jpg,311,345,432,308,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_PolarBear3_1/img/00311.jpg,644,217,175,175,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_PolarBear3_1/img/00411.jpg,630,265,144,200,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Badminton2_1780/img/00271.jpg,921,395,76,152,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Badminton2_1780/img/00371.jpg,693,389,55,162,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_10900/img/00311.jpg,427,174,146,122,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_10900/img/00411.jpg,464,98,138,127,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Dashcam_5200/img/00011.jpg,656,351,79,67,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Dashcam_5200/img/00111.jpg,640,351,71,62,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Alladin_300/img/00001.jpg,727,465,89,251,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Alladin_300/img/00101.jpg,616,371,114,338,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Aquarium2_1/img/00011.jpg,318,335,131,83,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Aquarium2_1/img/00111.jpg,657,374,124,70,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Boxing2_200/img/00501.jpg,660,219,114,207,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Boxing2_200/img/00601.jpg,742,241,99,219,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Alladin_5500/img/00181.jpg,471,143,181,541,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Alladin_5500/img/00281.jpg,265,124,161,557,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Alladin_300/img/00361.jpg,718,407,75,253,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Alladin_300/img/00461.jpg,550,424,69,196,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Alladin_2000/img/00121.jpg,402,208,144,350,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Alladin_2000/img/00221.jpg,317,188,138,377,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_2200/img/00171.jpg,496,327,119,79,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_2200/img/00271.jpg,521,346,119,79,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet2_17940/img/00171.jpg,676,476,283,120,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet2_17940/img/00271.jpg,476,67,219,96,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Elephants_430/img/00171.jpg,1069,290,123,163,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Elephants_430/img/00271.jpg,748,297,219,163,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_ZebraFish_6650/img/00341.jpg,959,222,95,88,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_ZebraFish_6650/img/00441.jpg,891,292,106,75,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Rope_1200/img/00291.jpg,785,193,99,131,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Rope_1200/img/00391.jpg,792,190,99,135,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_DriftCar1_3030/img/00541.jpg,409,296,329,113,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_DriftCar1_3030/img/00641.jpg,236,208,266,103,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Puppies2_1/img/00251.jpg,512,153,183,266,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Puppies2_1/img/00351.jpg,495,186,211,290,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_CarChase1_6226/img/00041.jpg,840,233,189,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_CarChase1_6226/img/00141.jpg,840,274,204,100,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_ISS_300/img/00331.jpg,0,185,67,263,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_ISS_300/img/00431.jpg,19,0,276,316,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Billiards1_1/img/00161.jpg,772,300,27,27,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Billiards1_1/img/00261.jpg,601,387,27,27,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Alladin_5500/img/00551.jpg,1090,142,162,508,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Alladin_5500/img/00651.jpg,1003,205,118,380,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Drone2_5043/img/00251.jpg,0,162,48,93,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Drone2_5043/img/00351.jpg,0,169,55,95,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_CarChase1_6226/img/00051.jpg,828,225,193,82,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_CarChase1_6226/img/00151.jpg,841,286,207,103,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Jet1_1600/img/00331.jpg,582,397,55,35,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Jet1_1600/img/00431.jpg,473,238,39,31,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00351.jpg,290,307,278,187,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00451.jpg,333,314,320,195,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Bike_2303/img/00041.jpg,335,88,86,194,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Bike_2303/img/00141.jpg,552,428,66,110,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Hideaway_2800/img/00081.jpg,471,110,227,455,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Hideaway_2800/img/00181.jpg,340,63,150,291,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Drone2_7896/img/00301.jpg,389,334,89,104,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Drone2_7896/img/00401.jpg,451,409,75,175,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_2247/img/00111.jpg,587,212,355,262,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_2247/img/00211.jpg,654,169,369,267,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_PolarBear3_1/img/00391.jpg,679,256,105,183,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_PolarBear3_1/img/00491.jpg,438,324,195,223,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_DriftCar1_4500/img/00171.jpg,792,239,136,65,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_DriftCar1_4500/img/00271.jpg,678,231,293,139,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Alladin_300/img/00031.jpg,787,451,78,267,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Alladin_300/img/00131.jpg,515,308,123,350,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_DriftCar1_3030/img/00221.jpg,458,283,396,148,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_DriftCar1_3030/img/00321.jpg,498,265,364,134,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Badminton1_100/img/00021.jpg,852,249,114,251,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Badminton1_100/img/00121.jpg,900,252,91,255,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_CarChase2_5800/img/00581.jpg,572,280,171,143,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_CarChase2_5800/img/00681.jpg,497,280,186,135,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_10900/img/00271.jpg,439,199,134,110,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_10900/img/00371.jpg,465,140,138,123,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Jet1_1600/img/00541.jpg,542,280,55,35,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Jet1_1600/img/00641.jpg,400,338,79,46,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_ISS_1100/img/00331.jpg,872,40,127,150,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_ISS_1100/img/00431.jpg,796,52,127,150,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Bike_1790/img/00091.jpg,484,376,153,247,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Bike_1790/img/00191.jpg,207,128,185,235,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_BreakfastClub_19900/img/00471.jpg,947,231,87,144,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_BreakfastClub_19900/img/00571.jpg,944,231,87,143,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_ISS_300/img/00511.jpg,425,82,174,218,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_ISS_300/img/00611.jpg,368,95,114,151,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_CarChase3_19800/img/00051.jpg,405,403,184,194,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_CarChase3_19800/img/00151.jpg,487,352,167,183,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Violinist_4098/img/00101.jpg,47,169,95,213,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Violinist_4098/img/00201.jpg,282,92,89,232,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_KinBall2_1/img/00191.jpg,690,230,71,67,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_KinBall2_1/img/00291.jpg,689,230,70,67,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_PolarBear3_1/img/00141.jpg,320,152,137,121,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_PolarBear3_1/img/00241.jpg,502,188,212,156,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Drone2_5043/img/00011.jpg,438,190,95,101,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Drone2_5043/img/00111.jpg,0,151,38,91,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_5600/img/00311.jpg,132,202,78,183,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_5600/img/00411.jpg,489,169,132,302,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Dashcam_5200/img/00071.jpg,648,352,71,62,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Dashcam_5200/img/00171.jpg,629,351,71,62,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Bike_1790/img/00341.jpg,773,336,85,185,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Bike_1790/img/00441.jpg,422,88,194,263,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Drone3_3230/img/00391.jpg,614,240,63,92,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Drone3_3230/img/00491.jpg,698,336,75,72,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00171.jpg,198,324,91,176,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00271.jpg,290,237,82,189,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Hideaway_3900/img/00261.jpg,400,85,119,215,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Hideaway_3900/img/00361.jpg,0,0,296,583,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Boat_5102/img/00101.jpg,295,276,408,192,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Boat_5102/img/00201.jpg,170,290,335,171,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Billiards2_6720/img/00021.jpg,596,266,39,39,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Billiards2_6720/img/00121.jpg,347,427,47,46,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet2_17940/img/00261.jpg,470,153,221,97,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet2_17940/img/00361.jpg,460,345,181,74,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Bike_2303/img/00091.jpg,639,282,71,96,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Bike_2303/img/00191.jpg,471,215,62,91,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Alladin_300/img/00061.jpg,813,416,82,302,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Alladin_300/img/00161.jpg,491,258,156,455,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00221.jpg,231,279,75,158,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00321.jpg,484,162,127,264,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Aquarium2_1/img/00271.jpg,1059,349,44,62,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Aquarium2_1/img/00371.jpg,831,261,123,66,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet2_17940/img/00301.jpg,509,230,203,82,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet2_17940/img/00401.jpg,493,393,164,73,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Basketball_1/img/00341.jpg,523,356,26,79,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Basketball_1/img/00441.jpg,523,357,26,79,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase2_12451/img/00041.jpg,419,274,378,167,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase2_12451/img/00141.jpg,358,277,379,177,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_DriftCar1_4500/img/00261.jpg,701,212,219,131,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_DriftCar1_4500/img/00361.jpg,213,209,159,103,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Aquarium1_300/img/00121.jpg,160,329,83,58,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Aquarium1_300/img/00221.jpg,81,344,79,63,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_DriftCar1_3030/img/00281.jpg,420,229,274,206,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_DriftCar1_3030/img/00381.jpg,519,262,170,92,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Dashcam_5200/img/00131.jpg,638,351,71,62,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Dashcam_5200/img/00231.jpg,634,352,71,63,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Hideaway_2800/img/00111.jpg,263,108,261,425,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Hideaway_2800/img/00211.jpg,610,99,151,267,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Billiards1_1/img/00071.jpg,704,274,27,27,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Billiards1_1/img/00171.jpg,772,300,27,27,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_IceSkating_314/img/00031.jpg,297,62,78,169,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_IceSkating_314/img/00131.jpg,249,106,66,123,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Dashcam_5200/img/00461.jpg,672,350,72,64,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Dashcam_5200/img/00561.jpg,667,350,72,64,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_CarChase2_5800/img/00021.jpg,474,304,171,119,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_CarChase2_5800/img/00121.jpg,510,280,170,122,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6326/img/00141.jpg,298,261,136,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6326/img/00241.jpg,636,485,151,143,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_5600/img/00291.jpg,147,207,78,182,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_5600/img/00391.jpg,412,67,110,267,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Jet2_5400/img/00341.jpg,410,318,108,64,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Jet2_5400/img/00441.jpg,441,339,103,52,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Badminton1_6184/img/00291.jpg,786,385,121,285,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Badminton1_6184/img/00391.jpg,519,306,123,271,fm
